time,field_data
247155000000,0.9365344643592834
247293000000,0.9365344643592834
247430000000,0.9366664886474609
247574000000,0.937055230140686
247733000000,0.9375171065330505
247849000000,0.9378135204315186
248001000000,0.9381963014602661
248135000000,0.9384408593177795
248283000000,0.9385992884635925
248420000000,0.9386506080627441
248561000000,0.9386506080627441
248693000000,0.9386506080627441
248830000000,0.9386506080627441
248974000000,0.9386506080627441
249110000000,0.9386506080627441
249246000000,0.9386506080627441
249374000000,0.9386506080627441
249510000000,0.9386506080627441
249644000000,0.9386506080627441
249791000000,0.9386506080627441
249926000000,0.9386506080627441
250062000000,0.9386506080627441
250202000000,0.9386506080627441
250328000000,0.9386506080627441
250481000000,0.9386506080627441
250608000000,0.9386506080627441
250758000000,0.9386506080627441
250884000000,0.9386506080627441
251026000000,0.9386506080627441
251158000000,0.9386506080627441
251292000000,0.9386506080627441
251428000000,0.9386506080627441
251568000000,0.9386506080627441
251702000000,0.9386506080627441
251844000000,0.9386506080627441
251978000000,0.9386506080627441
252116000000,0.9386506080627441
252253000000,0.9386506080627441
252391000000,0.9386506080627441
252525000000,0.9386506080627441
252658000000,0.9386506080627441
252798000000,0.9386506080627441
252935000000,0.9386506080627441
253070000000,0.9386506080627441
253203000000,0.9386506080627441
253344000000,0.9386506080627441
253488000000,0.9386506080627441
253628000000,0.9386506080627441
253774000000,0.9386506080627441
253917000000,0.9386506080627441
254060000000,0.9386506080627441
254199000000,0.9386506080627441
254336000000,0.9386506080627441
254477000000,0.9386506080627441
254611000000,0.9386506080627441
254750000000,0.9386506080627441
254899000000,0.9386506080627441
255030000000,0.9386506080627441
255172000000,0.9386506080627441
255304000000,0.9386506080627441
255444000000,0.9386506080627441
255578000000,0.9386506080627441
255714000000,0.9386506080627441
255855000000,0.9386506080627441
255991000000,0.9386506080627441
256124000000,0.9386506080627441
256268000000,0.9386506080627441
256405000000,0.9386506080627441
256558000000,0.9386506080627441
256685000000,0.9386506080627441
256829000000,0.9386506080627441
256967000000,0.9386506080627441
257107000000,0.9386506080627441
257238000000,0.9386506080627441
257373000000,0.9386506080627441
257509000000,0.9386506080627441
257641000000,0.9386506080627441
257782000000,0.9386506080627441
257924000000,0.9386506080627441
258057000000,0.9386506080627441
258190000000,0.9386506080627441
258342000000,0.9386506080627441
258480000000,0.9386506080627441
258620000000,0.9386506080627441
258764000000,0.9386506080627441
258902000000,0.9386506080627441
259050000000,0.9386506080627441
259190000000,0.9386506080627441
259333000000,0.9386506080627441
259477000000,0.9386506080627441
259621000000,0.9386506080627441
259767000000,0.9386506080627441
259906000000,0.9386506080627441
260049000000,0.9386506080627441
260197000000,0.9386506080627441
260334000000,0.9386506080627441
260478000000,0.9386506080627441
260642000000,0.9386506080627441
260764000000,0.9386506080627441
260911000000,0.9386506080627441
261054000000,0.9386506080627441
261197000000,0.9386506080627441
261340000000,0.9386506080627441
261480000000,0.9386506080627441
261624000000,0.9386506080627441
261761000000,0.9386506080627441
261906000000,0.9386506080627441
262046000000,0.9386506080627441
262187000000,0.9386506080627441
262325000000,0.9386506080627441
262479000000,0.9386506080627441
262618000000,0.9386506080627441
262755000000,0.9386506080627441
262898000000,0.9386506080627441
263045000000,0.9386506080627441
263175000000,0.9386506080627441
263316000000,0.9386506080627441
263449000000,0.9386506080627441
263593000000,0.9386506080627441
263724000000,0.9386506080627441
263865000000,0.9386506080627441
263998000000,0.9386506080627441
264139000000,0.9386506080627441
264278000000,0.9386506080627441
264422000000,0.9386506080627441
264561000000,0.9386506080627441
264702000000,0.9386506080627441
264836000000,0.9386506080627441
264975000000,0.9386506080627441
265125000000,0.9386506080627441
265261000000,0.9386506080627441
265407000000,0.9386506080627441
265545000000,0.9386506080627441
265687000000,0.9386506080627441
265827000000,0.9386506080627441
265966000000,0.9386506080627441
266104000000,0.9386506080627441
266250000000,0.9386506080627441
266391000000,0.9386506080627441
266527000000,0.9386506080627441
266671000000,0.9386506080627441
266819000000,0.9386506080627441
266955000000,0.9386506080627441
267095000000,0.9386506080627441
267232000000,0.9386506080627441
267378000000,0.9386506080627441
267524000000,0.9386506080627441
267664000000,0.9386506080627441
267802000000,0.9386506080627441
267947000000,0.9386506080627441
268087000000,0.9386506080627441
268229000000,0.9386506080627441
268374000000,0.9386506080627441
268511000000,0.9386506080627441
268654000000,0.9386506080627441
268797000000,0.9386506080627441
268935000000,0.9386506080627441
269060000000,0.9386506080627441
269204000000,0.9386506080627441
269351000000,0.9386506080627441
269483000000,0.9386506080627441
269634000000,0.9386506080627441
269771000000,0.9386506080627441
269910000000,0.9386506080627441
270050000000,0.9386506080627441
270188000000,0.9386506080627441
270324000000,0.9386506080627441
270464000000,0.9386506080627441
270619000000,0.9386506080627441
270755000000,0.9386506080627441
270908000000,0.9386506080627441
271039000000,0.9386506080627441
271179000000,0.9386506080627441
271321000000,0.9386506080627441
271467000000,0.9386506080627441
271606000000,0.9386506080627441
271746000000,0.9386506080627441
271879000000,0.9386506080627441
272019000000,0.9386506080627441
272155000000,0.9386506080627441
272294000000,0.9386506080627441
272437000000,0.9386506080627441
272573000000,0.9386506080627441
272713000000,0.9386506080627441
272851000000,0.9386506080627441
272992000000,0.9386506080627441
273126000000,0.9386506080627441
273263000000,0.9386506080627441
273401000000,0.9386506080627441
273540000000,0.9386506080627441
273685000000,0.9386506080627441
273833000000,0.9386506080627441
273969000000,0.9386506080627441
274110000000,0.9386506080627441
274253000000,0.9386506080627441
274377000000,0.9386506080627441
274518000000,0.9386506080627441
274660000000,0.9386506080627441
274806000000,0.9386506080627441
274947000000,0.9386506080627441
275088000000,0.9386506080627441
275232000000,0.9386506080627441
275371000000,0.9386506080627441
275509000000,0.9386506080627441
275648000000,0.9386506080627441
275792000000,0.9386506080627441
275926000000,0.9386506080627441
276062000000,0.9386506080627441
276204000000,0.9386506080627441
276345000000,0.9386506080627441
276487000000,0.9386506080627441
276626000000,0.9386506080627441
276764000000,0.9386506080627441
276915000000,0.9386506080627441
277068000000,0.9386506080627441
277198000000,0.9386506080627441
277341000000,0.9386506080627441
277477000000,0.9386506080627441
277620000000,0.9386506080627441
277758000000,0.9386506080627441
277905000000,0.9386506080627441
278044000000,0.9386506080627441
278189000000,0.9386506080627441
278332000000,0.9386506080627441
278466000000,0.9386506080627441
278617000000,0.9386506080627441
278737000000,0.9386506080627441
278873000000,0.9386506080627441
279008000000,0.9386506080627441
279154000000,0.9386506080627441
279305000000,0.9386506080627441
279418000000,0.9386506080627441
279562000000,0.9386506080627441
279699000000,0.9386506080627441
279832000000,0.9386506080627441
279974000000,0.9386506080627441
280114000000,0.9386506080627441
280251000000,0.9386506080627441
280399000000,0.9386506080627441
280522000000,0.9386506080627441
280667000000,0.9386506080627441
280799000000,0.9386506080627441
280939000000,0.9386506080627441
281080000000,0.9386506080627441
281217000000,0.9386506080627441
281348000000,0.9386506080627441
281489000000,0.9386506080627441
281636000000,0.9386506080627441
281773000000,0.9386506080627441
281907000000,0.9386506080627441
282054000000,0.9386506080627441
282195000000,0.9386506080627441
282330000000,0.9386506080627441
282473000000,0.9386506080627441
282610000000,0.9386506080627441
282742000000,0.9386506080627441
282887000000,0.9386506080627441
283026000000,0.9386506080627441
283158000000,0.9386506080627441
283300000000,0.9386506080627441
283452000000,0.9386506080627441
283578000000,0.9386506080627441
283717000000,0.9386506080627441
283854000000,0.9386506080627441
283989000000,0.9386506080627441
284129000000,0.9386506080627441
284277000000,0.9386506080627441
284398000000,0.9386506080627441
284533000000,0.9386506080627441
284663000000,0.9386506080627441
284805000000,0.9386506080627441
284942000000,0.9386506080627441
285078000000,0.9386506080627441
285215000000,0.9386506080627441
285352000000,0.9386506080627441
285492000000,0.9386506080627441
285630000000,0.9386506080627441
285774000000,0.9386506080627441
285909000000,0.9386506080627441
286038000000,0.9386506080627441
286180000000,0.9386506080627441
286316000000,0.9386506080627441
286449000000,0.9386506080627441
286594000000,0.9386506080627441
286730000000,0.9386506080627441
286863000000,0.9386506080627441
287002000000,0.9386506080627441
287150000000,0.9386506080627441
287284000000,0.9386506080627441
287420000000,0.9386506080627441
287556000000,0.9386506080627441
287692000000,0.9386506080627441
287827000000,0.9386506080627441
287966000000,0.9386506080627441
288102000000,0.9386506080627441
288239000000,0.9386506080627441
288375000000,0.9386506080627441
288512000000,0.9386506080627441
288649000000,0.9386506080627441
288792000000,0.9386506080627441
288923000000,0.9386506080627441
289070000000,0.9386506080627441
289215000000,0.9386506080627441
289350000000,0.9386506080627441
289494000000,0.9386506080627441
289626000000,0.9386506080627441
289760000000,0.9386506080627441
289898000000,0.9386506080627441
290045000000,0.9386506080627441
290174000000,0.9386506080627441
290312000000,0.9386506080627441
290474000000,0.9386506080627441
290602000000,0.9386506080627441
290735000000,0.9386506080627441
290871000000,0.9386506080627441
291003000000,0.9386506080627441
291144000000,0.9386506080627441
291281000000,0.9386506080627441
291417000000,0.9386506080627441
291553000000,0.9386506080627441
291691000000,0.9386506080627441
291839000000,0.9386506080627441
291972000000,0.9386506080627441
292120000000,0.9386506080627441
292257000000,0.9386506080627441
292393000000,0.9386506080627441
292533000000,0.9386506080627441
292677000000,0.9386506080627441
292810000000,0.9386506080627441
292951000000,0.9386506080627441
293090000000,0.9386506080627441
293229000000,0.9386506080627441
293369000000,0.9386506080627441
293504000000,0.9386506080627441
293650000000,0.9386506080627441
293785000000,0.9386506080627441
